"tweetid","originaltext","text","sentiment","score","sentimentnegscore","sentimentneuscore","sentimentposscore","src","type","entity"
1322430019172503600,"RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","NEUTRAL",0.7159,0.006,0.7496,0.2444,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322430456613265400,"RT @ella_kiman1: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using pl…","RT @ella_kiman1: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using pl…","NEUTRAL",0.66,0.0033,0.8565,0.1401,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322430572237672400,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322431228830748700,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322431309684347000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322431499992506400,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322431601616322600,"RT @ella_kiman1: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using pl…","RT @ella_kiman1: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using pl…","NEUTRAL",0.66,0.0033,0.8565,0.1401,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322431668439949300,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322432081180414000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322432494520684500,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322436256916217900,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322436813705879600,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322437279055532000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322437495099936800,"RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","NEUTRAL",0.7159,0.006,0.7496,0.2444,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322438140565606400,"RT @robjun_990960: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using…","RT @robjun_990960: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using…","NEUTRAL",0.5859,0.0044,0.8603,0.1353,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322439414681899000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322440599413338000,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322440804665856000,"RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","NEUTRAL",0.7159,0.006,0.7496,0.2444,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322444175212712000,"RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","RT @MfupaYaNdizi: No more hustles when you want to purchase Airtime @robjun_990960 got you covered
Buy credo using M-pesa with ease using p…","NEUTRAL",0.7159,0.006,0.7496,0.2444,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322445815785398300,"RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","RT @mwas_mjanja: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using p…","NEUTRAL",0.5041,0.0056,0.7605,0.2338,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322451412907921400,"RT @robjun_990960: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using…","RT @robjun_990960: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using…","NEUTRAL",0.5859,0.0044,0.8603,0.1353,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322451467618472000,"RT @robjun_990960: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using…","RT @robjun_990960: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using…","NEUTRAL",0.5859,0.0044,0.8603,0.1353,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322451699215274000,"No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease… https://t.co/i6MOwzioiZ","No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease… https://t.co/i6MOwzioiZ","NEUTRAL",0.6041,0.0002,0.911,0.0888,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322451728499937300,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322451949925683200,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452059011141600,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452096017465300,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452420451016700,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452482849706000,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452685447192600,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452833963298800,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322452873532346400,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322454269644124200,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322454470517817300,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322455172929462300,"RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","RT @__Wesh_: No more hustles when you want to purchase Airtime @robjun_990960 got you covered

Buy credo using M-pesa with ease using playb…","NEUTRAL",0.5641,0.0048,0.786,0.2092,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322455544632889300,"[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/DJo3ArYydq","[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/DJo3ArYydq","NEUTRAL",0.5004,0.0003,0.9769,0.0228,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322455598529716200,"[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/ksYFwfTmbt","[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/ksYFwfTmbt","NEUTRAL",0.5339,0.0002,0.9861,0.0137,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322455653907075000,"[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/T1J0yblQAD","[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/T1J0yblQAD","NEUTRAL",0.5028,0.0005,0.9752,0.0243,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
1322455748157280300,"[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/RMtHmIHm9x","[3 chance left!] I bought Ksh.50 Safaricom/Airtel/Telkom Airtime for KSh 10.0
https://t.co/OpW81VLZX7
(Kilimall, Af… https://t.co/RMtHmIHm9x","NEUTRAL",0.5322,0.0003,0.9846,0.0152,"Twitter for Android","COMMERCIAL_ITEM","Airtime"
